"module name","license","repository"
"forwarded@0.1.2","MIT","https://github.com/jshttp/forwarded"
"fragment-cache@0.2.1","MIT","https://github.com/jonschlinkert/fragment-cache"
"fresh@0.5.2","MIT","https://github.com/jshttp/fresh"
"from2@2.3.0","MIT","https://github.com/hughsk/from2"
"fs-access@1.0.1","MIT","https://github.com/sindresorhus/fs-access"
"fs-minipass@1.2.7","ISC","https://github.com/npm/fs-minipass"
"fs-write-stream-atomic@1.0.10","ISC","https://github.com/npm/fs-write-stream-atomic"
"fs.realpath@1.0.0","ISC","https://github.com/isaacs/fs.realpath"
"fsevents@1.2.9","MIT","https://github.com/strongloop/fsevents"
"fstream@1.0.12","ISC","https://github.com/npm/fstream"
"ftp@0.3.10","MIT","https://github.com/mscdex/node-ftp"
"function-bind@1.1.1","MIT","https://github.com/Raynos/function-bind"
"gauge@2.7.4","ISC","https://github.com/iarna/gauge"
"gaze@1.1.3","MIT","https://github.com/shama/gaze"
"generate-function@2.3.1","MIT","https://github.com/mafintosh/generate-function"
"generate-object-property@1.2.0","MIT","https://github.com/mafintosh/generate-object-property"
"genfun@5.0.0","MIT","https://github.com/zkat/genfun"
"get-caller-file@1.0.3","ISC","https://github.com/stefanpenner/get-caller-file"
"get-stdin@4.0.1","MIT","https://github.com/sindresorhus/get-stdin"
"get-stream@4.1.0","MIT","https://github.com/sindresorhus/get-stream"
"get-uri@2.0.4","MIT","https://github.com/TooTallNate/node-get-uri"
"get-value@2.0.6","MIT","https://github.com/jonschlinkert/get-value"
"getpass@0.1.7","MIT","https://github.com/arekinath/node-getpass"
"glob-base@0.3.0","MIT","https://github.com/jonschlinkert/glob-base"
"glob-parent@2.0.0","ISC","https://github.com/es128/glob-parent"
"glob@7.1.2","ISC","https://github.com/isaacs/node-glob"
"globals@9.18.0","MIT","https://github.com/sindresorhus/globals"
"globby@7.1.1","MIT","https://github.com/sindresorhus/globby"
"globule@1.2.1","MIT","https://github.com/cowboy/node-globule"
"graceful-fs@4.1.11","ISC","https://github.com/isaacs/node-graceful-fs"
"handle-thing@2.0.0","MIT","https://github.com/indutny/handle-thing"
"handlebars@4.5.3","MIT","https://github.com/wycats/handlebars.js"
"har-schema@1.0.5","ISC","https://github.com/ahmadnassri/har-schema"
"har-validator@4.2.1","ISC","https://github.com/ahmadnassri/har-validator"
"has-ansi@2.0.0","MIT","https://github.com/sindresorhus/has-ansi"
"has-binary2@1.0.3","MIT",""
"has-cors@1.1.0","MIT","https://github.com/component/has-cors"
"has-flag@1.0.0","MIT","https://github.com/sindresorhus/has-flag"
"has-symbols@1.0.1","MIT","https://github.com/ljharb/has-symbols"
"has-unicode@2.0.1","ISC","https://github.com/iarna/has-unicode"
"has-value@1.0.0","MIT","https://github.com/jonschlinkert/has-value"
"has-values@1.0.0","MIT","https://github.com/jonschlinkert/has-values"
"has@1.0.3","MIT","https://github.com/tarruda/has"
"hash-base@3.0.4","MIT","https://github.com/crypto-browserify/hash-base"
"hash.js@1.1.7","MIT","https://github.com/indutny/hash.js"
"hawk@3.1.3","BSD-3-Clause","https://github.com/hueniverse/hawk"
"he@1.2.0","MIT","https://github.com/mathiasbynens/he"
"hipchat-notifier@1.1.0","MIT",""
"hmac-drbg@1.0.1","MIT","https://github.com/indutny/hmac-drbg"
"hoek@2.16.3","BSD-3-Clause","https://github.com/hapijs/hoek"
"homedir-polyfill@1.0.1","MIT","https://github.com/doowb/homedir-polyfill"
"hosted-git-info@2.8.5","ISC","https://github.com/npm/hosted-git-info"
"hpack.js@2.1.6","MIT","https://github.com/indutny/hpack.js"
"html-entities@1.2.1","MIT","https://github.com/mdevils/node-html-entities"
"html-minifier@3.5.21","MIT","https://github.com/kangax/html-minifier"
"html-webpack-plugin@3.2.0","MIT","https://github.com/jantimon/html-webpack-plugin"
"htmlparser2@3.10.1","MIT","https://github.com/fb55/htmlparser2"
"http-cache-semantics@3.8.1","BSD-2-Clause","https://github.com/pornel/http-cache-semantics"
"http-deceiver@1.2.7","MIT","https://github.com/indutny/http-deceiver"
"http-errors@1.7.2","MIT","https://github.com/jshttp/http-errors"
"http-parser-js@0.4.10","MIT","https://github.com/creationix/http-parser-js"
"http-proxy-agent@2.1.0","MIT","https://github.com/TooTallNate/node-http-proxy-agent"
"http-proxy-middleware@0.18.0","MIT","https://github.com/chimurai/http-proxy-middleware"
"http-proxy@1.18.0","MIT","https://github.com/http-party/node-http-proxy"
"http-signature@1.1.1","MIT","https://github.com/joyent/node-http-signature"
"httpntlm@1.6.1","MIT","https://github.com/SamDecrock/node-http-ntlm"
"httpreq@0.4.24","MIT","https://github.com/SamDecrock/node-httpreq"
"https-browserify@1.0.0","MIT","https://github.com/substack/https-browserify"
"https-proxy-agent@1.0.0","MIT","https://github.com/TooTallNate/node-https-proxy-agent"
"humanize-ms@1.2.1","MIT","https://github.com/node-modules/humanize-ms"
"humanize@0.0.9","MIT*","https://github.com/taijinlee/humanize"
"iconv-lite@0.4.19","MIT","https://github.com/ashtuchkin/iconv-lite"
"ieee754@1.1.13","BSD-3-Clause","https://github.com/feross/ieee754"
"iferr@0.1.5","MIT","https://github.com/shesek/iferr"
"ignore-walk@3.0.3","ISC","https://github.com/isaacs/ignore-walk"
"ignore@3.3.10","MIT","https://github.com/kaelzhang/node-ignore"
"igv@2.1.0","MIT","https://github.com/igvteam/igv.js"
"image-size@0.5.5","MIT","https://github.com/image-size/image-size"
"import-cwd@2.1.0","MIT","https://github.com/sindresorhus/import-cwd"
"import-fresh@2.0.0","MIT","https://github.com/sindresorhus/import-fresh"
"import-from@2.1.0","MIT","https://github.com/sindresorhus/import-from"
"import-local@2.0.0","MIT","https://github.com/sindresorhus/import-local"
"imurmurhash@0.1.4","MIT","https://github.com/jensyt/imurmurhash-js"
"in-publish@2.0.0","ISC","https://github.com/iarna/in-publish"
"indent-string@2.1.0","MIT","https://github.com/sindresorhus/indent-string"
"indexof@0.0.1","MIT*",""
"inflection@1.12.0","MIT","https://github.com/dreamerslab/node.inflection"
"inflight@1.0.6","ISC","https://github.com/npm/inflight"
"inherits@2.0.3","ISC","https://github.com/isaacs/inherits"
"ini@1.3.5","ISC","https://github.com/isaacs/ini"
"install@0.11.2","MIT","https://github.com/benjamn/install"
"interactjs@1.3.4","MIT","https://github.com/taye/interact.js"
"internal-ip@3.0.1","MIT","https://github.com/sindresorhus/internal-ip"
"invariant@2.2.4","MIT","https://github.com/zertosh/invariant"
"invert-kv@1.0.0","MIT","https://github.com/sindresorhus/invert-kv"
"ip-regex@2.1.0","MIT","https://github.com/sindresorhus/ip-regex"
"ip@1.1.5","MIT","https://github.com/indutny/node-ip"
"ipaddr.js@1.9.0","MIT","https://github.com/whitequark/ipaddr.js"
"is-accessor-descriptor@0.1.6","MIT","https://github.com/jonschlinkert/is-accessor-descriptor"
"is-arguments@1.0.4","MIT","https://github.com/ljharb/is-arguments"
"is-arrayish@0.2.1","MIT","https://github.com/qix-/node-is-arrayish"
"is-binary-path@1.0.1","MIT","https://github.com/sindresorhus/is-binary-path"
"is-buffer@1.1.6","MIT","https://github.com/feross/is-buffer"
"is-callable@1.1.4","MIT","https://github.com/ljharb/is-callable"
"is-data-descriptor@0.1.4","MIT","https://github.com/jonschlinkert/is-data-descriptor"
"is-date-object@1.0.1","MIT","https://github.com/ljharb/is-date-object"
"is-descriptor@0.1.6","MIT","https://github.com/jonschlinkert/is-descriptor"
"is-directory@0.3.1","MIT","https://github.com/jonschlinkert/is-directory"
"is-dotfile@1.0.3","MIT","https://github.com/jonschlinkert/is-dotfile"
"is-equal-shallow@0.1.3","MIT","https://github.com/jonschlinkert/is-equal-shallow"
"is-extendable@0.1.1","MIT","https://github.com/jonschlinkert/is-extendable"
"is-extglob@1.0.0","MIT","https://github.com/jonschlinkert/is-extglob"
"is-finite@1.0.2","MIT","https://github.com/sindresorhus/is-finite"
"is-fullwidth-code-point@1.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point"
"is-glob@2.0.1","MIT","https://github.com/jonschlinkert/is-glob"
"is-my-ip-valid@1.0.0","MIT","https://github.com/LinusU/is-my-ip-valid"
"is-my-json-valid@2.20.0","MIT","https://github.com/mafintosh/is-my-json-valid"
"is-number@2.1.0","MIT","https://github.com/jonschlinkert/is-number"
"is-odd@2.0.0","MIT","https://github.com/jonschlinkert/is-odd"
"is-path-cwd@1.0.0","MIT","https://github.com/sindresorhus/is-path-cwd"
"is-path-in-cwd@1.0.0","MIT","https://github.com/sindresorhus/is-path-in-cwd"
"is-path-inside@1.0.1","MIT","https://github.com/sindresorhus/is-path-inside"
"is-plain-object@2.0.4","MIT","https://github.com/jonschlinkert/is-plain-object"
"is-posix-bracket@0.1.1","MIT","https://github.com/jonschlinkert/is-posix-bracket"
"is-primitive@2.0.0","MIT","https://github.com/jonschlinkert/is-primitive"
"is-property@1.0.2","MIT","https://github.com/mikolalysenko/is-property"
"is-regex@1.0.4","MIT","https://github.com/ljharb/is-regex"
"is-stream@1.1.0","MIT","https://github.com/sindresorhus/is-stream"
"is-symbol@1.0.3","MIT","https://github.com/inspect-js/is-symbol"
"is-typedarray@1.0.0","MIT","https://github.com/hughsk/is-typedarray"
"is-utf8@0.2.1","MIT","https://github.com/wayfind/is-utf8"
"is-windows@1.0.2","MIT","https://github.com/jonschlinkert/is-windows"
"is-wsl@1.1.0","MIT","https://github.com/sindresorhus/is-wsl"
"isarray@1.0.0","MIT","https://github.com/juliangruber/isarray"
"isbinaryfile@3.0.3","MIT","https://github.com/gjtorikian/isBinaryFile"
"isexe@2.0.0","ISC","https://github.com/isaacs/isexe"
"isobject@2.1.0","MIT","https://github.com/jonschlinkert/isobject"
"isomorphic-fetch@2.2.1","MIT","https://github.com/matthew-andrews/isomorphic-fetch"
"isstream@0.1.2","MIT","https://github.com/rvagg/isstream"
"istanbul-api@1.3.7","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-instrumenter-loader@3.0.1","MIT","https://github.com/webpack-contrib/istanbul-instrumenter-loader"
"istanbul-lib-coverage@1.2.1","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-hook@1.2.2","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-instrument@1.10.2","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-report@1.1.5","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-source-maps@1.2.6","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-reports@1.5.1","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul@0.4.5","BSD-3-Clause","https://github.com/gotwarlost/istanbul"
"jQuery-QueryBuilder@2.5.2","MIT","https://github.com/mistic100/jQuery-QueryBuilder"
"jasmine-core@2.8.0","MIT","https://github.com/jasmine/jasmine"
"jasmine-diff@0.1.3","MIT","https://github.com/jimf/jasmine-diff"
"jasmine-spec-reporter@4.2.1","Apache-2.0","https://github.com/bcaudan/jasmine-spec-reporter"
"jasmine@2.99.0","MIT","https://github.com/jasmine/jasmine-npm"
"jasminewd2@2.2.0","MIT","https://github.com/angular/jasminewd"
"jquery-extendext@0.1.2","MIT","https://github.com/mistic100/jQuery.extendext"
"jquery-ui-dist@1.12.1","MIT","https://github.com/jquery/jquery-ui"
"jquery@3.3.1","MIT","https://github.com/jquery/jquery"
"js-base64@2.5.1","BSD-3-Clause","https://github.com/dankogai/js-base64"
"js-tokens@3.0.2","MIT","https://github.com/lydell/js-tokens"
"js-yaml@3.10.0","MIT","https://github.com/nodeca/js-yaml"
"jsbn@0.1.1","MIT","https://github.com/andyperlitch/jsbn"
"jsesc@1.3.0","MIT","https://github.com/mathiasbynens/jsesc"
"json-parse-better-errors@1.0.2","MIT","https://github.com/zkat/json-parse-better-errors"
"json-schema-traverse@0.4.1","MIT","https://github.com/epoberezkin/json-schema-traverse"
"json-schema@0.2.3","AFLv2.1,BSD","https://github.com/kriszyp/json-schema"
"json-stable-stringify@1.0.1","MIT","https://github.com/substack/json-stable-stringify"
"json-stringify-safe@5.0.1","ISC","https://github.com/isaacs/json-stringify-safe"
"json3@3.3.3","MIT","https://github.com/bestiejs/json3"
"json5@0.5.1","MIT","https://github.com/aseemk/json5"
"jsonify@0.0.0","Public Domain","https://github.com/substack/jsonify"
"jsonparse@1.3.1","MIT","https://github.com/creationix/jsonparse"
"jsonpointer@4.0.1","MIT","https://github.com/janl/node-jsonpointer"
"jsprim@1.4.1","MIT","https://github.com/joyent/node-jsprim"
"karma-chrome-launcher@2.2.0","MIT","https://github.com/karma-runner/karma-chrome-launcher"
"karma-coverage-istanbul-reporter@1.4.3","MIT","https://github.com/mattlewis92/karma-coverage-istanbul-reporter"
"karma-jasmine-html-reporter@0.2.2","MIT","https://github.com/taras42/karma-jasmine-html-reporter"
"karma-jasmine@1.1.2","MIT","https://github.com/karma-runner/karma-jasmine"
"karma-source-map-support@1.3.0","MIT","https://github.com/tschaub/karma-source-map-support"
"karma@2.0.5","MIT","https://github.com/karma-runner/karma"
"killable@1.0.1","ISC","https://github.com/marten-de-vries/killable"
"kind-of@3.2.2","MIT","https://github.com/jonschlinkert/kind-of"
"lcid@1.0.0","MIT","https://github.com/sindresorhus/lcid"
"less-loader@4.1.0","MIT","https://github.com/webpack-contrib/less-loader"
"less@3.8.1","Apache-2.0","https://github.com/less/less.js"
"levn@0.3.0","MIT","https://github.com/gkz/levn"
"libbase64@0.1.0","MIT","https://github.com/andris9/libbase64"
"libmime@3.0.0","MIT","https://github.com/andris9/libmime"
"libqp@1.1.0","MIT","https://github.com/andris9/libqp"
"license-webpack-plugin@1.5.0","ISC","https://github.com/xz64/license-webpack-plugin"
"load-json-file@1.1.0","MIT","https://github.com/sindresorhus/load-json-file"
"loader-runner@2.4.0","MIT","https://github.com/webpack/loader-runner"
"loader-utils@1.1.0","MIT","https://github.com/webpack/loader-utils"
"locate-path@2.0.0","MIT","https://github.com/sindresorhus/locate-path"
"lodash-es@4.17.8","MIT","https://github.com/lodash/lodash"
"lodash.clonedeep@4.5.0","MIT","https://github.com/lodash/lodash"
"lodash.countby@4.6.0","MIT","https://github.com/lodash/lodash"
"lodash.debounce@4.0.8","MIT","https://github.com/lodash/lodash"
"lodash.range@3.2.0","MIT","https://github.com/lodash/lodash"
"lodash.startcase@4.4.0","MIT","https://github.com/lodash/lodash"
"lodash.tail@4.1.1","MIT","https://github.com/lodash/lodash"
"lodash@4.17.5","MIT","https://github.com/lodash/lodash"
"log4js@2.11.0","Apache-2.0","https://github.com/log4js-node/log4js-node"
"loggly@1.1.1","MIT","https://github.com/winstonjs/node-loggly"
"loglevel@1.6.6","MIT","https://github.com/pimterry/loglevel"
"long@3.2.0","Apache-2.0","https://github.com/dcodeIO/long.js"
"loose-envify@1.3.1","MIT","https://github.com/zertosh/loose-envify"
"loud-rejection@1.6.0","MIT","https://github.com/sindresorhus/loud-rejection"
"lower-case@1.1.4","MIT","https://github.com/blakeembrey/lower-case"
"lru-cache@4.1.5","ISC","https://github.com/isaacs/node-lru-cache"
"mailcomposer@4.0.1","MIT","https://github.com/andris9/mailcomposer"
"mailgun-js@0.18.1","MIT","https://github.com/bojand/mailgun-js"
"make-dir@1.3.0","MIT","https://github.com/sindresorhus/make-dir"
"make-error@1.3.4","ISC","https://github.com/JsCommunity/make-error"
"make-fetch-happen@4.0.2","ISC","https://github.com/zkat/make-fetch-happen"
"mamacro@0.0.3","MIT",""
"map-age-cleaner@0.1.3","MIT","https://github.com/SamVerschueren/map-age-cleaner"
"map-cache@0.2.2","MIT","https://github.com/jonschlinkert/map-cache"
"map-obj@1.0.1","MIT","https://github.com/sindresorhus/map-obj"
"map-visit@1.0.0","MIT","https://github.com/jonschlinkert/map-visit"
"math-random@1.0.4","MIT","https://github.com/michaelrhodes/math-random"
"md5.js@1.3.5","MIT","https://github.com/crypto-browserify/md5.js"
"media-typer@0.3.0","MIT","https://github.com/jshttp/media-typer"
"mem@4.3.0","MIT","https://github.com/sindresorhus/mem"
"memory-fs@0.4.1","MIT","https://github.com/webpack/memory-fs"
"meow@3.7.0","MIT","https://github.com/sindresorhus/meow"
"merge-descriptors@1.0.1","MIT","https://github.com/component/merge-descriptors"
"methods@1.1.2","MIT","https://github.com/jshttp/methods"
"micromatch@2.3.11","MIT","https://github.com/jonschlinkert/micromatch"
"microplugin@0.0.3","Apache*","https://github.com/brianreavis/microplugin.js"
"miller-rabin@4.0.1","MIT","https://github.com/indutny/miller-rabin"
"mime-db@1.33.0","MIT","https://github.com/jshttp/mime-db"
"mime-types@2.1.18","MIT","https://github.com/jshttp/mime-types"
"mime@1.6.0","MIT","https://github.com/broofa/node-mime"
"mimic-fn@2.1.0","MIT","https://github.com/sindresorhus/mimic-fn"
"mini-css-extract-plugin@0.4.4","MIT","https://github.com/webpack-contrib/mini-css-extract-plugin"
"minimalistic-assert@1.0.1","ISC","https://github.com/calvinmetcalf/minimalistic-assert"
"minimalistic-crypto-utils@1.0.1","MIT","https://github.com/indutny/minimalistic-crypto-utils"
"minimatch@3.0.4","ISC","https://github.com/isaacs/minimatch"
"minimist@0.0.8","MIT","https://github.com/substack/minimist"
"minipass@2.9.0","ISC","https://github.com/isaacs/minipass"
"minizlib@1.3.3","MIT","https://github.com/isaacs/minizlib"
"mississippi@3.0.0","BSD-2-Clause","https://github.com/maxogden/mississippi"
"mixin-deep@1.3.1","MIT","https://github.com/jonschlinkert/mixin-deep"
"mixin-object@2.0.1","MIT","https://github.com/jonschlinkert/mixin-object"
"mkdirp@0.5.1","MIT","https://github.com/substack/node-mkdirp"
"moment@2.22.2","MIT","https://github.com/moment/moment"
"move-concurrently@1.0.1","ISC","https://github.com/npm/move-concurrently"
"ms@2.0.0","MIT","https://github.com/zeit/ms"
"multicast-dns-service-types@1.1.0","MIT","https://github.com/mafintosh/multicast-dns-service-types"
"multicast-dns@6.2.3","MIT","https://github.com/mafintosh/multicast-dns"
"nan@2.14.0","MIT","https://github.com/nodejs/nan"
"nanomatch@1.2.9","MIT","https://github.com/micromatch/nanomatch"
"negotiator@0.6.2","MIT","https://github.com/jshttp/negotiator"
"neo-async@2.6.1","MIT","https://github.com/suguru03/neo-async"
"netmask@1.0.6","MIT","https://github.com/rs/node-netmask"
"ng-connection-service@1.0.4","MIT","https://github.com/ultrasonicsoft/ng-connection-service"
"ng2-charts@1.6.0","MIT","https://github.com/valor-software/ng2-charts"
"ngx-bootstrap@3.3.0","MIT","https://github.com/valor-software/ngx-bootstrap"
"nice-try@1.0.5","MIT","https://github.com/electerious/nice-try"
"no-case@2.3.2","MIT","https://github.com/blakeembrey/no-case"
"node-fetch-npm@2.0.2","MIT","https://github.com/npm/node-fetch-npm"
"node-fetch@1.7.3","MIT","https://github.com/bitinn/node-fetch"
"node-forge@0.9.0","(BSD-3-Clause OR GPL-2.0)","https://github.com/digitalbazaar/forge"
"node-gyp@3.8.0","MIT","https://github.com/nodejs/node-gyp"
"node-libs-browser@2.2.1","MIT","https://github.com/webpack/node-libs-browser"
"node-sass@4.13.0","MIT","https://github.com/sass/node-sass"
"nodemailer-direct-transport@3.3.2","MIT","https://github.com/andris9/nodemailer-direct-transport"
"nodemailer-fetch@1.6.0","MIT","https://github.com/nodemailer/nodemailer-fetch"
"nodemailer-shared@1.1.0","MIT","https://github.com/nodemailer/nodemailer-shared"
"nodemailer-smtp-pool@2.8.2","MIT","https://github.com/andris9/nodemailer-smtp-pool"
"nodemailer-smtp-transport@2.7.2","MIT","https://github.com/andris9/nodemailer-smtp-transport"
"nodemailer-wellknown@0.1.10","MIT","https://github.com/andris9/nodemailer-wellknown"
"nodemailer@2.7.2","MIT","https://nodemailer.com/"
"nopt@3.0.6","ISC","https://github.com/npm/nopt"
"normalize-package-data@2.5.0","BSD-2-Clause","https://github.com/npm/normalize-package-data"
"normalize-path@2.1.1","MIT","https://github.com/jonschlinkert/normalize-path"
"normalize-range@0.1.2","MIT","https://github.com/jamestalmage/normalize-range"
"npm-bundled@1.0.6","ISC","https://github.com/npm/npm-bundled"
"npm-package-arg@6.1.0","ISC","https://github.com/npm/npm-package-arg"
"npm-packlist@1.4.6","ISC","https://github.com/npm/npm-packlist"
"npm-pick-manifest@2.2.3","ISC","https://github.com/zkat/npm-pick-manifest"
"npm-registry-client@8.6.0","ISC","https://github.com/npm/npm-registry-client"
"npm-registry-fetch@3.9.1","ISC","https://github.com/npm/registry-fetch"
"npm-run-path@2.0.2","MIT","https://github.com/sindresorhus/npm-run-path"
"npm@5.10.0","Artistic-2.0","https://github.com/npm/npm"
"npmlog@4.1.2","ISC","https://github.com/npm/npmlog"
"nth-check@1.0.2","BSD-2-Clause","https://github.com/fb55/nth-check"
"null-check@1.0.0","MIT","https://github.com/sindresorhus/null-check"
"num2fraction@1.2.2","MIT","https://github.com/yisibl/num2fraction"
"number-is-nan@1.0.1","MIT","https://github.com/sindresorhus/number-is-nan"
"oauth-sign@0.8.2","Apache-2.0","https://github.com/mikeal/oauth-sign"
"object-assign@4.1.1","MIT","https://github.com/sindresorhus/object-assign"
"object-component@0.0.3","MIT*",""
"object-copy@0.1.0","MIT","https://github.com/jonschlinkert/object-copy"
"object-inspect@1.7.0","MIT","https://github.com/substack/object-inspect"
"object-is@1.0.1","MIT","https://github.com/ljharb/object-is"
"object-keys@1.1.1","MIT","https://github.com/ljharb/object-keys"
"object-visit@1.0.1","MIT","https://github.com/jonschlinkert/object-visit"
"object.getownpropertydescriptors@2.0.3","MIT","https://github.com/ljharb/object.getownpropertydescriptors"
"object.omit@2.0.1","MIT","https://github.com/jonschlinkert/object.omit"
"object.pick@1.3.0","MIT","https://github.com/jonschlinkert/object.pick"
"obuf@1.1.2","MIT","https://github.com/indutny/offset-buffer"
"on-finished@2.3.0","MIT","https://github.com/jshttp/on-finished"
"on-headers@1.0.2","MIT","https://github.com/jshttp/on-headers"
"once@1.4.0","ISC","https://github.com/isaacs/once"
"opn@5.4.0","MIT","https://github.com/sindresorhus/opn"
"optimist@0.6.1","MIT*","https://github.com/substack/node-optimist"
"optionator@0.8.3","MIT","https://github.com/gkz/optionator"
"options@0.0.6","MIT*","https://github.com/einaros/options.js"
"original@1.0.2","MIT","https://github.com/unshiftio/original"
"os-browserify@0.3.0","MIT","https://github.com/CoderPuppy/os-browserify"
"os-homedir@1.0.2","MIT","https://github.com/sindresorhus/os-homedir"
"os-locale@1.4.0","MIT","https://github.com/sindresorhus/os-locale"
"os-tmpdir@1.0.2","MIT","https://github.com/sindresorhus/os-tmpdir"
"osenv@0.1.5","ISC","https://github.com/npm/osenv"
"p-defer@1.0.0","MIT","https://github.com/sindresorhus/p-defer"
"p-finally@1.0.0","MIT","https://github.com/sindresorhus/p-finally"
"p-is-promise@2.1.0","MIT","https://github.com/sindresorhus/p-is-promise"
"p-limit@1.3.0","MIT","https://github.com/sindresorhus/p-limit"
"p-locate@2.0.0","MIT","https://github.com/sindresorhus/p-locate"
"p-map@1.2.0","MIT","https://github.com/sindresorhus/p-map"
"p-try@1.0.0","MIT","https://github.com/sindresorhus/p-try"
"pac-proxy-agent@3.0.1","MIT","https://github.com/TooTallNate/node-pac-proxy-agent"
"pac-resolver@3.0.0","MIT","https://github.com/TooTallNate/node-pac-resolver"
"pacote@9.2.3","MIT","https://github.com/zkat/pacote"
"pako@1.0.10","(MIT AND Zlib)","https://github.com/nodeca/pako"
"parallel-transform@1.2.0","MIT","https://github.com/mafintosh/parallel-transform"
"param-case@2.1.1","MIT","https://github.com/blakeembrey/param-case"
"parse-asn1@5.1.5","ISC","https://github.com/crypto-browserify/parse-asn1"
"parse-glob@3.0.4","MIT","https://github.com/jonschlinkert/parse-glob"
"parse-json@2.2.0","MIT","https://github.com/sindresorhus/parse-json"
"parse-passwd@1.0.0","MIT","https://github.com/doowb/parse-passwd"
"parse5@4.0.0","MIT","https://github.com/inikulin/parse5"
"parseqs@0.0.5","MIT","https://github.com/get/querystring"
"parseuri@0.0.5","MIT","https://github.com/get/parseuri"
"parseurl@1.3.3","MIT","https://github.com/pillarjs/parseurl"
"pascalcase@0.1.1","MIT","https://github.com/jonschlinkert/pascalcase"
"path-browserify@0.0.1","MIT","https://github.com/substack/path-browserify"
"path-dirname@1.0.2","MIT","https://github.com/es128/path-dirname"
"path-exists@3.0.0","MIT","https://github.com/sindresorhus/path-exists"
"path-is-absolute@1.0.1","MIT","https://github.com/sindresorhus/path-is-absolute"
"path-is-inside@1.0.2","(WTFPL OR MIT)","https://github.com/domenic/path-is-inside"
"path-key@2.0.1","MIT","https://github.com/sindresorhus/path-key"
"path-parse@1.0.5","MIT","https://github.com/jbgutierrez/path-parse"
"path-proxy@1.0.0","MIT","https://github.com/jclem/path-proxy"
"path-to-regexp@0.1.7","MIT","https://github.com/component/path-to-regexp"
"path-type@3.0.0","MIT","https://github.com/sindresorhus/path-type"
"pbkdf2@3.0.17","MIT","https://github.com/crypto-browserify/pbkdf2"
"performance-now@0.2.0","MIT","https://github.com/meryn/performance-now"
"pify@3.0.0","MIT","https://github.com/sindresorhus/pify"
"pinkie-promise@2.0.1","MIT","https://github.com/floatdrop/pinkie-promise"
"pinkie@2.0.4","MIT","https://github.com/floatdrop/pinkie"
"pkg-dir@2.0.0","MIT","https://github.com/sindresorhus/pkg-dir"
"popper.js@1.14.4","MIT","https://github.com/FezVrasta/popper.js"
"portfinder@1.0.19","MIT","https://github.com/indexzero/node-portfinder"
"posix-character-classes@0.1.1","MIT","https://github.com/jonschlinkert/posix-character-classes"
"postcss-import@11.1.0","MIT","https://github.com/postcss/postcss-import"
"postcss-load-config@2.1.0","MIT","https://github.com/michael-ciniawsky/postcss-load-config"
"postcss-loader@2.1.6","MIT","https://github.com/postcss/postcss-loader"
"postcss-url@7.3.2","MIT","https://github.com/postcss/postcss-url"
"postcss-value-parser@3.3.1","MIT","https://github.com/TrySound/postcss-value-parser"
"postcss@6.0.23","MIT","https://github.com/postcss/postcss"
"prelude-ls@1.1.2","MIT","https://github.com/gkz/prelude-ls"
"preserve@0.2.0","MIT","https://github.com/jonschlinkert/preserve"
"pretty-error@2.1.1","MIT","https://github.com/AriaMinaei/pretty-error"
"process-nextick-args@2.0.0","MIT","https://github.com/calvinmetcalf/process-nextick-args"
"process@0.11.10","MIT","https://github.com/shtylman/node-process"
"promise-inflight@1.0.1","ISC","https://github.com/iarna/promise-inflight"
"promise-retry@1.1.1","MIT","https://github.com/IndigoUnited/node-promise-retry"
"promise@7.3.1","MIT","https://github.com/then/promise"
"promisify-call@2.0.4","MIT","https://github.com/bojand/promisify-call"
"prop-types@15.6.1","MIT","https://github.com/facebook/prop-types"
"protoduck@5.0.1","MIT","https://github.com/zkat/protoduck"
"protractor@5.1.2","MIT","https://github.com/angular/protractor"
"proxy-addr@2.0.5","MIT","https://github.com/jshttp/proxy-addr"
"proxy-agent@3.0.3","MIT","https://github.com/TooTallNate/node-proxy-agent"
"proxy-from-env@1.0.0","MIT","https://github.com/Rob--W/proxy-from-env"
"prr@1.0.1","MIT","https://github.com/rvagg/prr"
"pseudomap@1.0.2","ISC","https://github.com/isaacs/pseudomap"
"psl@1.4.0","MIT","https://github.com/lupomontero/psl"
"public-encrypt@4.0.3","MIT","https://github.com/crypto-browserify/publicEncrypt"
"pump@3.0.0","MIT","https://github.com/mafintosh/pump"
"pumpify@1.5.1","MIT","https://github.com/mafintosh/pumpify"
"punycode@1.4.1","MIT","https://github.com/bestiejs/punycode.js"
"q@1.4.1","MIT","https://github.com/kriskowal/q"
"qjobs@1.2.0","MIT","https://github.com/franck34/qjobs"
"qs@6.4.0","BSD-3-Clause","https://github.com/ljharb/qs"
"query-selector@1.0.9","MIT","https://github.com/yiminghe/query-selector"
"querystring-es3@0.2.1","MIT","https://github.com/mike-spainhower/querystring"
